1.74,0.3836889,-0.6396457,-0.2772672
1.75,0.383657,-0.6396238,-0.2772427
1.76,0.3836498,-0.6396093,-0.2772589
1.77,0.3837461,-0.6396109,-0.277277
1.78,0.3837409,-0.6396147,-0.2772653
1.79,0.3838773,-0.6396441,-0.2772737
1.80,0.3838854,-0.6396431,-0.2772591
1.81,0.3839812,-0.6397007,-0.277288
1.82,0.3839822,-0.6397094,-0.2772727
1.84,0.3838716,-0.6396949,-0.2772686
1.85,0.3838811,-0.6396692,-0.2772584
1.86,0.383872,-0.6396679,-0.2772658
1.87,0.383913,-0.6396543,-0.2772257
1.88,0.3839049,-0.6396532,-0.2772012
1.89,0.3839469,-0.6396722,-0.2772048
1.90,0.3839569,-0.6396468,-0.2771955
1.91,0.3839998,-0.6396661,-0.2772155
1.93,0.3840036,-0.6396726,-0.2772067
1.94,0.3839583,-0.6396769,-0.2771945
1.95,0.3839426,-0.6397085,-0.2772446
1.96,0.3839383,-0.6397116,-0.2772272
1.97,0.3838568,-0.6397036,-0.2772026
1.98,0.383852,-0.6396964,-0.2771902
1.99,0.3839617,-0.6397207,-0.2772167
2.00,0.3839693,-0.6397214,-0.2772005
2.01,0.3839636,-0.6397173,-0.2771835
2.02,0.3839421,-0.6396703,-0.2771928
2.04,0.3839412,-0.6396599,-0.2771726
2.05,0.3840485,-0.639686,-0.2772264
2.06,0.3840575,-0.639698,-0.27721
2.07,0.3840122,-0.6396703,-0.2771859
2.08,0.3840117,-0.6396561,-0.2771709
2.09,0.3840337,-0.6396372,-0.2772236
2.10,0.3840394,-0.6396382,-0.2772174
2.11,0.384222,-0.6396776,-0.2773249
2.12,0.3842101,-0.6396706,-0.2773392
2.14,0.3842297,-0.6396564,-0.2773349
2.15,0.3841505,-0.639681,-0.2772896
2.16,0.3841653,-0.6396827,-0.2772939
2.17,0.3842206,-0.6397221,-0.2772977
2.18,0.3842182,-0.6397357,-0.2773097
2.19,0.3841901,-0.6396927,-0.2772899
2.20,0.3841877,-0.639708,-0.2772961
2.21,0.3840351,-0.6397144,-0.277303
2.22,0.3839612,-0.6396573,-0.2773082
2.24,0.3839545,-0.6396704,-0.2773049
2.25,0.3838639,-0.6396819,-0.2772665
2.26,0.3838649,-0.6396863,-0.2772522
2.27,0.383842,-0.6396581,-0.2773025
2.28,0.3838477,-0.6396621,-0.2772856
2.29,0.3838682,-0.6396198,-0.2772431
2.30,0.383882,-0.6396397,-0.2772224
2.31,0.3839173,-0.6396817,-0.2771802
2.32,0.3839283,-0.6396908,-0.277144
2.34,0.3841162,-0.6397238,-0.2772279
2.35,0.384253,-0.6397362,-0.2772486
2.36,0.3842621,-0.6397378,-0.2772365
2.37,0.3844404,-0.6398031,-0.2773094
2.38,0.3844709,-0.639815,-0.2772949
2.39,0.3842196,-0.6397345,-0.2772069
2.40,0.3842216,-0.6397423,-0.2771776
2.41,0.3844018,-0.6397189,-0.277144
2.42,0.3844719,-0.6397489,-0.2771106
2.44,0.3844733,-0.6397551,-0.2770951
2.45,0.3843727,-0.6397309,-0.2770429
2.46,0.384378,-0.6397331,-0.2770255
2.47,0.384408,-0.6397403,-0.2770884
2.48,0.3844113,-0.6397554,-0.2770641
2.49,0.3845897,-0.639812,-0.2771878
2.50,0.3846097,-0.63981,-0.2771695
2.51,0.3846087,-0.639835,-0.277169
2.52,0.3846822,-0.6398262,-0.2771711
2.53,0.3847008,-0.6398255,-0.2771211
2.55,0.3847961,-0.6398604,-0.2770736
2.56,0.3848262,-0.639866,-0.277045
2.57,0.3848987,-0.639874,-0.2770908
2.58,0.384922,-0.6398838,-0.2770891
2.59,0.3848028,-0.6398507,-0.2770472
2.60,0.3848181,-0.6398486,-0.2770677
2.61,0.384861,-0.6398544,-0.2771406
2.62,0.3847198,-0.6398348,-0.2771506
2.64,0.3847232,-0.639846,-0.2771871
2.65,0.3847632,-0.6398767,-0.2772493
2.66,0.3847733,-0.6398659,-0.2772872
2.67,0.3848295,-0.6398717,-0.2772977
2.68,0.3848372,-0.6398741,-0.2773175
2.69,0.3848977,-0.6398933,-0.2773254
2.70,0.3849072,-0.6399051,-0.2773364
2.71,0.3848872,-0.6398903,-0.2773256
2.72,0.3848863,-0.6398798,-0.2773478
2.73,0.3849092,-0.6399001,-0.2773821
2.75,0.385057,-0.639915,-0.2774372
2.76,0.3850918,-0.6399189,-0.2774928
2.77,0.3850589,-0.6399001,-0.2774651
2.78,0.3851013,-0.6398928,-0.2774987
2.79,0.3852143,-0.6399409,-0.2775283
2.80,0.3852477,-0.639949,-0.2775462
2.81,0.3852363,-0.6399274,-0.2775526
2.82,0.3852129,-0.6399325,-0.2775075
2.83,0.3851972,-0.6399376,-0.2774942
2.85,0.3852034,-0.6399292,-0.2775102
2.86,0.3851771,-0.6399267,-0.2775366
2.87,0.3851447,-0.6399356,-0.2775221
2.88,0.3851094,-0.6399271,-0.2775645
2.89,0.3852496,-0.6400135,-0.2776732
2.90,0.3852334,-0.6400152,-0.277704
2.91,0.3850818,-0.6399801,-0.2776999
2.92,0.3850193,-0.6399565,-0.2776341
2.94,0.3850121,-0.6399593,-0.2776229
2.95,0.3849597,-0.6399251,-0.2775512
2.96,0.3849649,-0.6399255,-0.2775171
2.97,0.3849072,-0.6399161,-0.2773921
2.98,0.3849168,-0.6399419,-0.2773278
2.99,0.3848538,-0.6399492,-0.2772598
3.00,0.3848386,-0.6399542,-0.2772107
3.01,0.3848414,-0.639958,-0.2772141
3.02,0.384789,-0.6399546,-0.2771451
3.04,0.3847651,-0.6399745,-0.2771327
3.05,0.3847189,-0.6399807,-0.2771845
3.06,0.3846917,-0.6400001,-0.2772245
3.07,0.3846192,-0.6399215,-0.2772584
3.08,0.3845954,-0.6398948,-0.2773173
3.09,0.3845253,-0.6399113,-0.277298
3.10,0.3845129,-0.639912,-0.2773335
3.11,0.3844261,-0.6398903,-0.2774334
3.12,0.3843961,-0.639888,-0.2774792
3.14,0.3844175,-0.6399244,-0.2775447
3.15,0.3843904,-0.6399055,-0.277535
3.16,0.3843627,-0.6398884,-0.2775695
3.17,0.384388,-0.6398984,-0.2775877
3.18,0.3843942,-0.6399176,-0.2776046
3.19,0.3843045,-0.6398872,-0.2775428
3.20,0.3843098,-0.6399001,-0.2775617
3.21,0.3841729,-0.6399106,-0.2775249
3.22,0.3841295,-0.639913,-0.2775609
3.24,0.3841438,-0.6399502,-0.2776132
3.25,0.384088,-0.6399312,-0.277668
3.26,0.3841424,-0.6399416,-0.2777236
3.27,0.384089,-0.6399621,-0.2777326
3.28,0.3841491,-0.6399853,-0.2777998
3.29,0.3841968,-0.6399245,-0.2777677
3.30,0.3842611,-0.639958,-0.2777612
3.31,0.3843322,-0.639976,-0.2777915
3.32,0.3844543,-0.6400213,-0.2778697
3.34,0.3845034,-0.640017,-0.2779434
3.35,0.3844633,-0.640064,-0.2780969
3.36,0.3844409,-0.6401213,-0.2781727
3.37,0.384522,-0.6400503,-0.2783964
3.38,0.3845835,-0.6401331,-0.2784274
3.39,0.3845935,-0.6401093,-0.2784083
3.40,0.3846478,-0.6401173,-0.2784343
3.41,0.3846221,-0.6401769,-0.2783546
3.43,0.3847957,-0.6401604,-0.2784038
3.44,0.3848181,-0.6401817,-0.2783136
3.45,0.3849039,-0.6401659,-0.2782211
3.46,0.3849373,-0.6402022,-0.2781188
3.47,0.3849645,-0.640187,-0.2780662
3.48,0.3848438,-0.6401621,-0.2780252
3.49,0.3848243,-0.6401865,-0.2780011
3.50,0.3848095,-0.6401393,-0.277909
3.51,0.3848186,-0.6401062,-0.2778766
3.52,0.384881,-0.6401607,-0.2778399
3.54,0.384891,-0.6401635,-0.2778585
3.55,0.3850036,-0.6402249,-0.2779272
3.56,0.3850212,-0.6402266,-0.2779524
3.57,0.3851047,-0.6402644,-0.2779961
3.58,0.3851871,-0.640288,-0.2780132
3.59,0.3852525,-0.6403078,-0.2780256
3.60,0.385293,-0.6403157,-0.2780178
3.61,0.3853168,-0.6403512,-0.2779839
3.62,0.3853397,-0.6404011,-0.2779655
3.64,0.3853683,-0.6404074,-0.2779415
3.65,0.3853874,-0.6403931,-0.277916
3.66,0.3854537,-0.6404036,-0.277874
3.67,0.3854518,-0.6404327,-0.2778318
3.68,0.3854866,-0.640422,-0.2777202
3.69,0.385561,-0.64043,-0.2776883
3.70,0.3856449,-0.6404097,-0.2776017
3.71,0.3857341,-0.6404307,-0.2775457
3.72,0.3857102,-0.6404148,-0.2774768
3.73,0.3857951,-0.6404272,-0.2774417
3.75,0.3857698,-0.6403934,-0.2773643
3.76,0.3858218,-0.6404039,-0.2773166
3.77,0.385901,-0.6404022,-0.2772918
3.78,0.3859582,-0.6404248,-0.277271
3.79,0.3859687,-0.640427,-0.2772744
3.80,0.3857851,-0.6404082,-0.277266
3.81,0.3857718,-0.640411,-0.2772908
3.82,0.3857198,-0.6403644,-0.2774284
3.83,0.3856874,-0.6403625,-0.277483
3.85,0.3855739,-0.640323,-0.2774689
3.86,0.3855333,-0.6403267,-0.2775116
3.87,0.3856072,-0.6403568,-0.277586
3.88,0.3855925,-0.6403657,-0.2776718
3.89,0.3855367,-0.6403769,-0.2776763
3.90,0.3854876,-0.6403785,-0.2777321
3.91,0.3854337,-0.6403657,-0.2777438
3.92,0.3854733,-0.6403891,-0.2777712
3.93,0.3854427,-0.6404008,-0.27773
3.95,0.3853464,-0.6404012,-0.2776425
3.96,0.385334,-0.6403953,-0.2775829
3.97,0.3853359,-0.6404238,-0.2775142
3.98,0.3852243,-0.6403986,-0.2773926
3.99,0.3852181,-0.6404017,-0.2773092
4.00,0.3851514,-0.640352,-0.2771916
4.01,0.3851585,-0.6403289,-0.2771373
4.02,0.3850532,-0.6403015,-0.2770338
4.03,0.3850474,-0.6403073,-0.2769976
4.05,0.3850441,-0.640305,-0.277
4.06,0.3850541,-0.640287,-0.2769873
4.07,0.3848519,-0.6402216,-0.276927
4.08,0.3848872,-0.64024,-0.2770045
4.09,0.3848786,-0.6402388,-0.2770174
4.10,0.3849835,-0.6401916,-0.2771344
4.11,0.3849626,-0.6401891,-0.2771356
4.12,0.3849354,-0.640186,-0.2771096
4.13,0.3848925,-0.6401691,-0.277123
4.15,0.3848472,-0.640185,-0.2770894
4.16,0.3847995,-0.6401823,-0.2771049
4.17,0.3847957,-0.640208,-0.2771437
4.18,0.3847475,-0.6401805,-0.2771621
4.19,0.384696,-0.6401631,-0.2771699
4.20,0.3847208,-0.6401628,-0.2772222
4.21,0.3846693,-0.6401627,-0.2772117
4.22,0.3847022,-0.6401436,-0.2772472
4.23,0.3846745,-0.64015,-0.2772245
4.25,0.3845358,-0.6401067,-0.2771361
4.26,0.3845015,-0.6400982,-0.2771051
4.27,0.3844376,-0.6400772,-0.2770331
4.28,0.3844953,-0.6400852,-0.2770193
4.29,0.3844867,-0.640074,-0.2769654
4.30,0.3845658,-0.6401139,-0.2769558
4.31,0.3845491,-0.6401167,-0.2769241
4.32,0.3846436,-0.640116,-0.2769489
4.33,0.384635,-0.6401144,-0.2769363
4.35,0.3846126,-0.6401447,-0.2768879
4.36,0.3845959,-0.6401311,-0.2768767
4.37,0.3845968,-0.6401138,-0.2768855
4.38,0.3846235,-0.6401455,-0.2769339
4.39,0.384603,-0.6401439,-0.2769642
4.40,0.384769,-0.6402022,-0.277086
4.41,0.3847589,-0.6402007,-0.2770996
4.43,0.3847919,-0.6402183,-0.2771289
4.44,0.3849149,-0.6402379,-0.2772214
4.45,0.3849273,-0.6402482,-0.2772174
4.47,0.384809,-0.6402107,-0.2771294
4.48,0.384769,-0.640183,-0.2771335
4.50,0.3848405,-0.6401924,-0.277154
4.52,0.3849454,-0.6402273,-0.2770865
4.54,0.3850074,-0.6403289,-0.2770581
4.57,0.3851213,-0.6403853,-0.277112
4.59,0.385149,-0.6403942,-0.2772126
4.61,0.3852639,-0.6404167,-0.2772782
4.63,0.3853707,-0.640456,-0.2772841
4.65,0.3855715,-0.6405169,-0.2773488
4.68,0.3854518,-0.6404737,-0.2773583
4.70,0.3856497,-0.6405337,-0.2774382
4.72,0.3857627,-0.6405075,-0.2774584
4.74,0.3858609,-0.6405625,-0.2774012
4.77,0.3858418,-0.6405321,-0.2774122
4.79,0.3858352,-0.6405069,-0.2774141
4.81,0.3858089,-0.6405029,-0.2773786
4.83,0.3858881,-0.6405095,-0.2774255
4.86,0.3859963,-0.6405143,-0.2775249
4.88,0.3859429,-0.6405076,-0.2775733
4.90,0.3860855,-0.6404963,-0.2776506
4.92,0.386169,-0.6404958,-0.2776675
4.95,0.3860002,-0.6404805,-0.2775598
4.97,0.3859162,-0.6404685,-0.2775481
4.99,0.3859406,-0.6404462,-0.2775314
5.00,0.3859429,-0.6404226,-0.2775049
5.01,0.3859205,-0.6404159,-0.2775126
5.02,0.3858728,-0.6404558,-0.277482
5.03,0.386024,-0.6404952,-0.2775297
5.05,0.3860197,-0.6405054,-0.2775376
5.06,0.3860865,-0.6404979,-0.2775674
5.07,0.3860955,-0.6405087,-0.2775676
5.08,0.3860621,-0.6405529,-0.2775838
5.09,0.3860683,-0.6405472,-0.2775948
5.10,0.3859763,-0.6405364,-0.2775586
5.11,0.3859949,-0.6405066,-0.2775958
5.12,0.3859448,-0.6404634,-0.2775872
5.13,0.3859687,-0.6404588,-0.277586
5.15,0.3860173,-0.6404904,-0.2776291
5.16,0.3859782,-0.6405067,-0.2776482
5.17,0.385972,-0.6405007,-0.2776537
5.18,0.3860221,-0.6405053,-0.2776344
5.19,0.3860297,-0.6405035,-0.2776501
5.20,0.3860588,-0.640537,-0.2775426
5.21,0.3860621,-0.6405271,-0.2775424
5.22,0.3860765,-0.6405462,-0.27753
5.23,0.3860836,-0.6405457,-0.2775278
5.25,0.3859844,-0.6405383,-0.2775168
5.26,0.3860931,-0.6405674,-0.2775283
5.27,0.3860874,-0.6405642,-0.2775328
5.28,0.3859787,-0.6405609,-0.2774625
5.29,0.3860474,-0.6403674,-0.2777176
5.30,0.3860474,-0.640554,-0.277483
5.31,0.3859844,-0.6404254,-0.2775674
5.32,0.385375,-0.6412886,-0.2777195
5.33,0.3851581,-0.6413496,-0.2781048
5.35,0.3848815,-0.6416696,-0.2785108
5.36,0.3847418,-0.6418328,-0.2784662
5.37,0.3846536,-0.6420559,-0.2784004
5.38,0.3846078,-0.6421921,-0.2782094
5.39,0.3845024,-0.6422869,-0.2777314
5.40,0.3847895,-0.6422528,-0.2775414
5.41,0.3846984,-0.6421391,-0.2776082
5.43,0.384511,-0.6420414,-0.2779799
5.44,0.3845086,-0.6420376,-0.2780337
5.45,0.3850355,-0.6420916,-0.2782462
5.47,0.3848891,-0.6421729,-0.2780676
5.48,0.3847537,-0.6420654,-0.2779126
5.49,0.3846836,-0.6420809,-0.2778575
5.51,0.3846464,-0.6420323,-0.2780786
5.53,0.3846178,-0.6420019,-0.2781341
5.55,0.3846188,-0.6420715,-0.2779951
5.58,0.3846664,-0.6420616,-0.2781017
5.60,0.3847699,-0.6421041,-0.278157
5.62,0.3848858,-0.6421783,-0.2781551
5.64,0.3848319,-0.6421909,-0.2781444
5.67,0.3848815,-0.6422286,-0.2780998
5.69,0.3849373,-0.6422232,-0.2780955
5.71,0.3847685,-0.6421716,-0.2779567
5.73,0.3848581,-0.642176,-0.2780311
5.75,0.3851047,-0.6422843,-0.2780933
5.78,0.3851285,-0.642287,-0.2780399
5.80,0.3851252,-0.6422291,-0.2782655
5.82,0.3847704,-0.6422685,-0.2783611
5.84,0.3849282,-0.6422118,-0.2783358
5.87,0.3844509,-0.6423359,-0.2789032
5.89,0.3831363,-0.6421894,-0.2797117
5.91,0.3826332,-0.6423309,-0.2812436
5.93,0.3822546,-0.6425132,-0.2801716
5.96,0.3840494,-0.6429483,-0.2786083
5.98,0.3845787,-0.6433463,-0.2755945
6.00,0.3848176,-0.6431071,-0.2740865
6.01,0.3855071,-0.6432775,-0.2699091
6.02,0.3859382,-0.6431128,-0.2693391
